,age,year,L,D
3260,40,1962,1212017.97,4554.52
3261,41,1962,1193272.58,4797.61
3262,42,1962,1170290.21,5393.81
3263,43,1962,1147032.89,5582.87
3264,44,1962,1126030.18,6277.11
3265,45,1962,1112167.98,6790.28
3266,46,1962,1101458.82,7186.41
3267,47,1962,1088874.77,8041.7
3268,48,1962,1070837.97,8815.96
3269,49,1962,1049202.67,9612.22
3270,50,1962,1026632.11,10313.46
3271,51,1962,1000435.45,11320.8
3272,52,1962,979139.91,12364.15
3273,53,1962,965436.74,12489.19
3274,54,1962,952173.2,13908.67
3275,55,1962,930510.68,13983.7
3276,56,1962,904811.41,14755.95
3277,57,1962,870594.67,15674.26
3278,58,1962,827115.47,16516.55
3279,59,1962,782305.74,17073.73
3280,60,1962,745805.32,17290.81
3281,61,1962,713348.54,19445.53
3282,62,1962,686346.57,20795.98
3283,63,1962,664357.84,19570.57
3284,64,1962,646085.54,21081.08
3285,65,1962,628064.35,23236.8
3286,66,1962,609561.6,23804
3287,67,1962,591565.04,24941.38
3288,68,1962,572993.59,25284.49
3289,69,1962,551132.03,25737.64
3290,70,1962,523729.21,25945.71
3291,71,1962,492057.57,24748.31
3292,72,1962,457700.62,27502.23
3293,73,1962,421651.64,27140.11
3294,74,1962,385591.22,26667.96
3295,75,1962,350565.16,25503.57
3296,76,1962,317578.44,25418.54
3297,77,1962,285419.05,24846.34
3298,78,1962,253989.57,24257.14
3299,79,1962,223401.4,22745.64
3300,80,1962,191331.81,21543.23
3301,81,1962,166661.49,19619.58
3302,82,1962,142424.79,19390.51
3303,83,1962,117517.29,16921.68
3304,84,1962,99039.13,15749.29
3305,85,1962,84013.95,14626.91
3306,86,1962,69943.64,12942.34
3307,87,1962,55879.86,11470.85
3308,88,1962,43003.74,9232.1
3309,89,1962,33769.07,8144.74
3310,90,1962,25871.66,6665.24
3311,91,1962,19534.29,5059.69
3312,92,1962,14630.29,4396.47
3313,93,1962,10152.39,3089.04
3314,94,1962,6988.59,2278.76
3315,95,1962,4842.24,1710.57
3316,96,1962,3239.47,1217.41
3317,97,1962,2102.07,794.27
3318,98,1962,1370.07,547.19
3319,99,1962,896.76,371.13
3320,0,1962,590.38,244.08
3321,1,1962,412.83,158.06
3322,2,1962,284.44,97.04
3323,3,1962,167.95,50.02
3324,4,1962,102.89,30.01
3325,5,1962,77.84,30.01
3326,6,1962,61.21,29.01
3327,7,1962,44.26,15
3328,8,1962,35.79,10
3329,9,1962,28.48,9
3330,10,1962,95.13,37
3331,0,1963,2050682.73,59755.51
3332,1,1963,2072890.3,3655.32
3333,2,1963,2067686.86,2332.84
3334,3,1963,2064286.85,1732.62
3335,4,1963,2090597.91,1422.51
3336,5,1963,2101849.71,1240.44
3337,6,1963,2072953.03,1180.42
3338,7,1963,2048612.55,1072.39
3339,8,1963,1977531.04,872.32
3340,9,1963,1956195.22,907.33
3341,10,1963,1947864.34,836.3
3342,11,1963,1880709.64,826.29
3343,12,1963,1835155.29,863.31
3344,13,1963,1766206.25,983.35
3345,14,1963,1798408.76,1176.43
3346,15,1963,1817099.68,1503.54
3347,16,1963,1729450.36,2044.74
3348,17,1963,1508127.88,1832.66
3349,18,1963,1376001.35,2121.77
3350,19,1963,1349469.47,2270.81
3351,20,1963,1367346.72,2438.88
3352,21,1963,1276695.54,2347.85
3353,22,1963,1178596.91,2172.78
3354,23,1963,1112569.72,2050.74
3355,24,1963,1092038.35,1903.69
3356,25,1963,1083546.2,1899.68
3357,26,1963,1069290.13,1857.67
3358,27,1963,1063762.24,1866.67
3359,28,1963,1059028.99,1972.71
3360,29,1963,1054008.39,1824.65
3361,30,1963,1088724.62,1950.7
3362,31,1963,1094477.93,2006.72
3363,32,1963,1114739.16,2253.81
3364,33,1963,1127242.27,2489.9
3365,34,1963,1154716.72,2725.99
3366,35,1963,1173733.79,2923.05
3367,36,1963,1189239.01,3226.16
3368,37,1963,1200220.94,3477.25
3369,38,1963,1209984.13,3952.42
3370,39,1963,1218239.38,4234.52
3371,40,1963,1219759.2,4573.65
3372,41,1963,1209768.43,4877.76
3373,42,1963,1190257.57,5630.02
3374,43,1963,1166789.96,5907.13
3375,44,1963,1142010.81,6267.25
3376,45,1963,1121323.66,6943.5
3377,46,1963,1104968.31,7410.67
3378,47,1963,1091548.1,8244.97
3379,48,1963,1075780.4,8986.24
3380,49,1963,1056861.01,9772.51
3381,50,1963,1036655.86,10637.83
3382,51,1963,1013070.13,11074.99
3383,52,1963,992380.11,12691.57
3384,53,1963,978152.86,13436.84
3385,54,1963,966467.28,13742.94
3386,55,1963,949254.22,14789.33
3387,56,1963,926159.68,15460.56
3388,57,1963,891768.88,16445.92
3389,58,1963,846814.82,17224.21
3390,59,1963,798246.25,17934.46
3391,60,1963,755802.31,18476.65
3392,61,1963,719248.36,18094.52
3393,62,1963,690946.68,21875.88
3394,63,1963,669802.63,21937.89
3395,64,1963,650509.17,20876.52
3396,65,1963,630799.86,23579.49
3397,66,1963,610355.9,23678.52
3398,67,1963,590752.98,25510.18
3399,68,1963,570860.21,26121.41
3400,69,1963,550461.2,26243.45
3401,70,1963,527241.32,27858.03
3402,71,1963,499468.58,26556.56
3403,72,1963,465668.71,27538.91
3404,73,1963,428973.9,28034.09
3405,74,1963,391641.34,28205.15
3406,75,1963,355915.64,27731.99
3407,76,1963,321969.79,25661.24
3408,77,1963,289793.52,25538.19
3409,78,1963,258587.15,25277.1
3410,79,1963,228407.24,23992.64
3411,80,1963,196997.48,22722.18
3412,81,1963,170207.94,20586.41
3413,82,1963,146665.55,19816.14
3414,83,1963,123592.09,18891.8
3415,84,1963,100608.42,16118.81
3416,85,1963,83653.79,14820.34
3417,86,1963,70038.01,13323.79
3418,87,1963,57404.59,11988.31
3419,88,1963,45064.31,10143.65
3420,89,1963,34063.6,8270.98
3421,90,1963,26201.12,6941.5
3422,91,1963,19845.52,5313.92
3423,92,1963,14765.53,4232.52
3424,93,1963,10788.86,3491.25
3425,94,1963,7318.18,2419.87
3426,95,1963,4927.13,1765.64
3427,96,1963,3327.93,1280.46
3428,97,1963,2185.94,898.32
3429,98,1963,1413.22,541.19
3430,99,1963,913.46,347.12
3431,0,1963,596.3,244.09
3432,1,1963,388.63,130.05
3433,2,1963,287.97,132.04
3434,3,1963,194.64,71.02
3435,4,1963,119.69,47.02
3436,5,1963,68.04,27
3437,6,1963,51.81,16
3438,7,1963,42.65,16
3439,8,1963,31.65,8
3440,9,1963,26.84,9
3441,10,1963,87.53,24
3442,0,1964,2002921.24,57368.46
3443,1,1964,2035375.56,3381.21
3444,2,1964,2044575.68,2292.82
3445,3,1964,2070859.54,1703.6
3446,4,1964,2093066.6,1503.54
3447,5,1964,2092106.02,1257.45
3448,6,1964,2089411.29,1155.41
3449,7,1964,2090295.8,1039.37
3450,8,1964,2015814.15,1015.36
3451,9,1964,1993853.56,846.3
3452,10,1964,2000405.97,848.3
3453,11,1964,1927482.79,903.32
3454,12,1964,1887816.34,862.31
3455,13,1964,1813385.62,1057.38
3456,14,1964,1815024.87,1254.45
3457,15,1964,1785625.98,1549.55
3458,16,1964,1795077.28,1917.68
3459,17,1964,1735045.92,2523.9
3460,18,1964,1499378.74,2336.84
3461,19,1964,1332259.95,2463.88
3462,20,1964,1380214.19,2454.87
3463,21,1964,1362075.79,2646.95
3464,22,1964,1270164,2272.81
3465,23,1964,1169613.67,2186.78
3466,24,1964,1132837.36,2052.74
3467,25,1964,1108545.85,1999.71
3468,26,1964,1092542.23,1981.7
3469,27,1964,1078539.12,1897.68
3470,28,1964,1069262.55,1936.69
3471,29,1964,1061783.66,1983.71
3472,30,1964,1083273.21,2024.72
3473,31,1964,1070719.87,2100.75
3474,32,1964,1096977.24,2356.84
3475,33,1964,1110471.99,2501.89
3476,34,1964,1135739.55,2769.99
3477,35,1964,1152975.55,2847.01
3478,36,1964,1170718.56,3190.14
3479,37,1964,1186484.75,3589.28
3480,38,1964,1198731.76,3835.37
3481,39,1964,1208987.82,4342.55
3482,40,1964,1216745.75,4734.69
3483,41,1964,1217506.52,4836.73
3484,42,1964,1206508.32,5715.04
3485,43,1964,1186284.03,6075.16
3486,44,1964,1161304.9,6665.38
3487,45,1964,1136666.58,6893.45
3488,46,1964,1113354.78,7569.7
3489,47,1964,1094874.74,8203.93
3490,48,1964,1079274.31,8814.14
3491,49,1964,1063140.62,9616.43
3492,50,1964,1045545.77,10705.81
3493,51,1964,1024536.36,11211
3494,52,1964,1005449.85,12198.35
3495,53,1964,990232.28,13123.68
3496,54,1964,977064.03,14089.02
3497,55,1964,961610.01,14638.22
3498,56,1964,942885.45,15725.61
3499,57,1964,911877.18,16383.84
3500,58,1964,867835.03,17064.09
3501,59,1964,818417.16,18023.43
3502,60,1964,772154.7,18872.74
3503,61,1964,729580.82,18795.7
3504,62,1964,697119.03,20070.16
3505,63,1964,674445.09,21771.76
3506,64,1964,655989.93,22574.05
3507,65,1964,635474.45,22296.96
3508,66,1964,613646.56,22912.18
3509,67,1964,592034.76,24755.83
3510,68,1964,570132.53,25319.03
3511,69,1964,548071.4,25941.26
3512,70,1964,526164.47,26770.55
3513,71,1964,502569.45,26727.54
3514,72,1964,472508.85,27857.94
3515,73,1964,436341.59,26571.48
3516,74,1964,398355.66,27712.88
3517,75,1964,361620.32,27810.92
3518,76,1964,326978.08,26401.42
3519,77,1964,293862.66,24125.6
3520,78,1964,262747.89,24671.8
3521,79,1964,232956.83,23791.48
3522,80,1964,203508.44,22752.11
3523,81,1964,175566.5,20118.18
3524,82,1964,150246.88,19758.05
3525,83,1964,127575.23,18102.45
3526,84,1964,106089.61,16976.06
3527,85,1964,85205.4,14156.04
3528,86,1964,69983.71,12874.6
3529,87,1964,57666.87,11430.08
3530,88,1964,46539.72,9824.5
3531,89,1964,35950.96,8302.96
3532,90,1964,26581.83,6672.38
3533,91,1964,20179.09,5166.84
3534,92,1964,15168.15,4124.48
3535,93,1964,10997.83,3307.18
3536,94,1964,7869.27,2464.88
3537,95,1964,5228.2,1713.61
3538,96,1964,3426.71,1249.45
3539,97,1964,2259.67,829.29
3540,98,1964,1474.16,595.21
3541,99,1964,942.22,385.14
3542,0,1964,609.46,254.1
3543,1,1964,401.17,134.04
3544,2,1964,267.67,98.04
3545,3,1964,194.62,72.02
3546,4,1964,139.42,42.02
3547,5,1964,83.2,29.01
3548,6,1964,46.97,10
3549,7,1964,39.77,7
3550,8,1964,32.25,9
3551,9,1964,23.86,8
3552,10,1964,88.91,19
3553,0,1965,1920920.09,53436.81
3554,1,1965,1986126.67,3253.09
3555,2,1965,2005761.78,2118.71
3556,3,1965,2049572.88,1676.56
3557,4,1965,2099530.89,1482.5
3558,5,1965,2093555.16,1262.42
3559,6,1965,2082531.6,1103.37
3560,7,1965,2105611.96,1059.36
3561,8,1965,2058018.88,948.31
3562,9,1965,2033871.18,894.3
3563,10,1965,2044941.06,861.28
3564,11,1965,1972121.07,877.29
3565,12,1965,1935464.75,936.31
3566,13,1965,1869093.83,1049.35
3567,14,1965,1861331.14,1215.4
3568,15,1965,1804629.31,1570.52
3569,16,1965,1765845.6,1977.66
3570,17,1965,1801185.64,2430.81
3571,18,1965,1722543.32,3045.02
3572,19,1965,1453363.42,2585.86
3573,20,1965,1351472.4,2394.8
3574,21,1965,1357194.57,2674.89
3575,22,1965,1346554.89,2681.89
3576,23,1965,1260922.12,2309.77
3577,24,1965,1199611.67,2090.7
3578,25,1965,1145081.14,2037.67
3579,26,1965,1112781.62,2056.68
3580,27,1965,1101299.01,1992.66
3581,28,1965,1082028.94,2025.68
3582,29,1965,1070255.35,2025.68
3583,30,1965,1096774.69,2131.71
3584,31,1965,1057268.27,2147.72
3585,32,1965,1071955.8,2245.75
3586,33,1965,1089475.96,2404.8
3587,34,1965,1118979.64,2539.84
3588,35,1965,1131730.23,2991
3589,36,1965,1148471.08,3099.03
3590,37,1965,1167733.2,3492.16
3591,38,1965,1183986.65,3836.28
3592,39,1965,1197228.66,4226.41
3593,40,1965,1206237.32,4779.59
3594,41,1965,1214001.4,5037.68
3595,42,1965,1213751.68,5558.86
3596,43,1965,1201267.2,6049.02
3597,44,1965,1179509.24,6629.21
3598,45,1965,1154811.91,7286.43
3599,46,1965,1127724.11,7355.45
3600,47,1965,1102937.99,8334.78
3601,48,1965,1083273.39,8847.94
3602,49,1965,1067837.64,9597.2
3603,50,1965,1052958.69,10971.66
3604,51,1965,1034842.43,11440.82
3605,52,1965,1017354.58,12578.19
3606,53,1965,1002102.82,13197.4
3607,54,1965,987035.05,14385.8
3608,55,1965,970242.75,15039.01
3609,56,1965,953233.36,15690.23
3610,57,1965,927290.45,16830.61
3611,58,1965,887798.6,17554.85
3612,59,1965,839985.92,18351.12
3613,60,1965,792743.87,19384.46
3614,61,1965,746299.39,19656.55
3615,62,1965,707648.37,21143.04
3616,63,1965,680593.75,20804.93
3617,64,1965,660495.16,23071.69
3618,65,1965,640927.98,24277.09
3619,66,1965,618479.21,22408.47
3620,67,1965,595285.9,24419.14
3621,68,1965,571039.09,25403.47
3622,69,1965,546679.28,26512.83
3623,70,1965,523007.3,27344.12
3624,71,1965,500758.8,26515.84
3625,72,1965,474831.97,28598.53
3626,73,1965,442383.54,27508.17
3627,74,1965,404870.52,27138.04
3628,75,1965,367585.68,28033.34
3629,76,1965,331880.74,27545.18
3630,77,1965,298091.15,26052.68
3631,78,1965,266170.98,24364.12
3632,79,1965,236465.56,24542.18
3633,80,1965,209375,23856.96
3634,81,1965,181450.03,21328.1
3635,82,1965,155190.96,20434.81
3636,83,1965,130894.73,18939.31
3637,84,1965,109706.39,17299.77
3638,85,1965,89996.77,15749.25
3639,86,1965,71252.76,13076.36
3640,87,1965,57757.78,11603.87
3641,88,1965,46903.96,9962.32
3642,89,1965,37299.01,8711.9
3643,90,1965,28170,7292.43
3644,91,1965,20512.11,5223.74
3645,92,1965,15446.12,4364.46
3646,93,1965,11327.53,3520.17
3647,94,1965,8033.5,2597.86
3648,95,1965,5658.16,1949.65
3649,96,1965,3670.85,1303.43
3650,97,1965,2359.66,863.28
3651,98,1965,1543.25,595.2
3652,99,1965,979.06,390.13
3653,0,1965,617.61,248.08
3654,1,1965,412.97,157.06
3655,2,1965,275.38,105.04
3656,3,1965,183.49,53.02
3657,4,1965,140.82,50.02
3658,5,1965,101.4,36.02
3659,6,1965,60.63,12
3660,7,1965,37.73,12
3661,8,1965,30.92,8
3662,9,1965,24.24,6
3663,10,1965,89.28,20
3664,0,1966,1830714.01,49191.88
3665,1,1966,1903967.2,3248.25
3666,2,1966,1955812.59,2081.79
3667,3,1966,2012828.4,1632.62
3668,4,1966,2078134.27,1425.54
3669,5,1966,2099431.7,1314.5
3670,6,1966,2087227.09,1165.45
3671,7,1966,2097890.16,1034.4
3672,8,1966,2074810.96,973.38
3673,9,1966,2078384.76,884.34
3674,10,1966,2092761.68,885.34
3675,11,1966,2009186.67,888.34
3676,12,1966,1981666.32,918.35
3677,13,1966,1920521.12,1113.43
3678,14,1966,1916559.04,1303.5
3679,15,1966,1853215.16,1578.6
3680,16,1966,1786229.9,2164.83
3681,17,1966,1772283.87,2717.04
3682,18,1966,1784689.65,3297.27
3683,19,1966,1661266.19,3248.25
3684,20,1966,1439795.87,2692.03
3685,21,1966,1306696.97,2664.02
3686,22,1966,1324911.02,2734.05
3687,23,1966,1328295.05,2742.05
3688,24,1966,1297434.71,2347.9
3689,25,1966,1203357.37,2265.87
3690,26,1966,1141071.15,2172.83
3691,27,1966,1120533.06,2110.81
3692,28,1966,1103543.41,2006.77
3693,29,1966,1082541.66,2053.79
3694,30,1966,1110017.11,2130.82
3695,31,1966,1062777.5,2195.84
3696,32,1966,1057255.02,2295.88
3697,33,1966,1062213.41,2462.95
3698,34,1966,1099474.56,2566.99
3699,35,1966,1112971.44,2865.1
3700,36,1966,1127484.79,3177.22
3701,37,1966,1144717.67,3302.27
3702,38,1966,1164722.42,3960.52
3703,39,1966,1182974.73,4203.61
3704,40,1966,1194229.67,4604.77
3705,41,1966,1204250.76,5259.02
3706,42,1966,1210731.9,5805.22
3707,43,1966,1207995.63,6211.38
3708,44,1966,1194264.11,6673.56
3709,45,1966,1172757.39,7476.87
3710,46,1966,1145610.37,8005.07
3711,47,1966,1117612.05,8301.19
3712,48,1966,1092646.34,9077.48
3713,49,1966,1073729.76,9679.72
3714,50,1966,1059398.85,11024.24
3715,51,1966,1044220.18,11587.45
3716,52,1966,1028505.83,12963.98
3717,53,1966,1013127.86,13553.2
3718,54,1966,997002.76,14328.49
3719,55,1966,978414.49,15529.96
3720,56,1966,959897.99,16290.25
3721,57,1966,936465.66,16938.5
3722,58,1966,903395.92,18486.09
3723,59,1966,860795.53,19114.34
3724,60,1966,815003.64,20009.67
3725,61,1966,767417.5,20254.77
3726,62,1966,724788.8,21833.38
3727,63,1966,691331.74,22193.51
3728,64,1966,666619.76,21854.38
3729,65,1966,645416.79,24918.57
3730,66,1966,624077.52,24735.49
3731,67,1966,600023.2,24255.3
3732,68,1966,573880.22,25341.73
3733,69,1966,546944.88,25511.79
3734,70,1966,520921.13,27764.66
3735,71,1966,496981.48,26755.27
3736,72,1966,472446.94,28260.85
3737,73,1966,444164.6,28579.97
3738,74,1966,410285.5,28048.76
3739,75,1966,373561.42,27936.72
3740,76,1966,337281.13,27511.56
3741,77,1966,302483.92,27508.55
3742,78,1966,269972.96,26418.14
3743,79,1966,239570.16,23762.12
3744,80,1966,210068.19,24097.24
3745,81,1966,186449.12,22016.45
3746,82,1966,160330.23,20916.03
3747,83,1966,135216.2,19455.47
3748,84,1966,112472.92,17907.88
3749,85,1966,93077.65,15893.1
3750,86,1966,75192.6,14110.42
3751,87,1966,58692.11,11643.47
3752,88,1966,46929.68,10005.84
3753,89,1966,37557.42,8604.31
3754,90,1966,29260.85,7433.85
3755,91,1966,21683.44,5802.22
3756,92,1966,15581.48,4403.69
3757,93,1966,11489.27,3478.33
3758,94,1966,8252.99,2644.02
3759,95,1966,5750.42,1935.75
3760,96,1966,3979.48,1424.55
3761,97,1966,2531.69,937.36
3762,98,1966,1609.03,612.23
3763,99,1966,1045.14,390.15
3764,0,1966,658.21,253.1
3765,1,1966,415.82,147.06
3766,2,1966,285.48,107.04
3767,3,1966,188.54,67.02
3768,4,1966,129.86,44.02
3769,5,1966,101.43,32.02
3770,6,1966,73.29,30.01
3771,7,1966,43.1,10
3772,8,1966,28.37,11
3773,9,1966,23.27,6
3774,10,1966,87.77,23
3775,0,1967,1766932.03,45456.9
3776,1,1967,1813246.26,2767.91
3777,2,1967,1873169.37,1917.63
3778,3,1967,1964221.53,1601.53
3779,4,1967,2040374.95,1366.45
3780,5,1967,2076772.07,1240.41
3781,6,1967,2095614.75,1127.37
3782,7,1967,2101143.11,1003.33
3783,8,1967,2068392.77,917.3
3784,9,1967,2096870.42,904.3
3785,10,1967,2145052.7,880.29
3786,11,1967,2048984.08,862.29
3787,12,1967,2020256.08,983.33
3788,13,1967,1970555.35,1087.36
3789,14,1967,1966961.4,1358.45
3790,15,1967,1910102.78,1630.53
3791,16,1967,1834947.72,2226.73
3792,17,1967,1792063.96,2590.85
3793,18,1967,1755542.56,3171.04
3794,19,1967,1720949.05,3432.12
3795,20,1967,1611979.25,3218.06
3796,21,1967,1378288.09,2771.91
3797,22,1967,1272989.27,2823.93
3798,23,1967,1310189.87,2713.89
3799,24,1967,1377072.14,2614.86
3800,25,1967,1296179.35,2396.78
3801,26,1967,1194603.81,2223.73
3802,27,1967,1150823.43,2322.76
3803,28,1967,1124291.84,2203.73
3804,29,1967,1104793.9,2073.68
3805,30,1967,1128044.91,2118.69
3806,31,1967,1070263.05,2199.72
3807,32,1967,1062763.7,2357.77
3808,33,1967,1047746.7,2411.79
3809,34,1967,1074718.02,2616.85
3810,35,1967,1093984.78,2896.95
3811,36,1967,1109224.81,3095.02
3812,37,1967,1122731.26,3354.1
3813,38,1967,1142219.95,3888.28
3814,39,1967,1164474.28,4243.39
3815,40,1967,1181486,4622.51
3816,41,1967,1193982.05,5116.67
3817,42,1967,1201995.42,5739.88
3818,43,1967,1205738.47,6206.04
3819,44,1967,1201756.88,6597.17
3820,45,1967,1187648.28,7471.45
3821,46,1967,1163717.56,7836.57
3822,47,1967,1136278.74,8634.84
3823,48,1967,1109030.36,8990.95
3824,49,1967,1085225.01,9851.23
3825,50,1967,1067148.98,10486.44
3826,51,1967,1052629.45,11340.72
3827,52,1967,1038668.51,12590.13
3828,53,1967,1023296.62,13714.5
3829,54,1967,1006047.99,14480.75
3830,55,1967,986634.86,14971.91
3831,56,1967,966190.07,16359.37
3832,57,1967,942156.9,17311.68
3833,58,1967,912860.57,18126.95
3834,59,1967,877461.32,19252.31
3835,60,1967,836709.13,19850.51
3836,61,1967,790398.6,20359.68
3837,62,1967,746601.48,21636.09
3838,63,1967,708948.52,22126.26
3839,64,1967,677614.53,22554.39
3840,65,1967,651778.55,23073.57
3841,66,1967,628846.47,24607.07
3842,67,1967,605772.78,25733.44
3843,68,1967,578423.79,23966.86
3844,69,1967,549348.38,25291.3
3845,70,1967,520664.37,26381.65
3846,71,1967,494488.57,26652.74
3847,72,1967,468300.54,28349.3
3848,73,1967,441398.11,28261.26
3849,74,1967,411621.55,28650.4
3850,75,1967,378612.69,27968.17
3851,76,1967,342826.25,26683.75
3852,77,1967,307540.17,26648.74
3853,78,1967,274109.86,26427.67
3854,79,1967,243118.42,25059.22
3855,80,1967,210413.77,23047.56
3856,81,1967,187327.46,21930.19
3857,82,1967,164972.57,21106.92
3858,83,1967,139987.83,19892.52
3859,84,1967,116454.5,17975.89
3860,85,1967,95650.67,15819.19
3861,86,1967,78130.04,14136.64
3862,87,1967,62116.53,12440.08
3863,88,1967,47840.8,9677.18
3864,89,1967,37734.03,8597.82
3865,90,1967,29662.05,7189.36
3866,91,1967,22633.04,5980.96
3867,92,1967,16494.76,4737.56
3868,93,1967,11592.93,3451.13
3869,94,1967,8404.42,2732.9
3870,95,1967,5944.1,1975.65
3871,96,1967,4084.39,1353.44
3872,97,1967,2781.04,1076.36
3873,98,1967,1728.37,596.19
3874,99,1967,1100.61,400.14
3875,0,1967,713.43,297.1
3876,1,1967,441.03,169.06
3877,2,1967,289.81,97.04
3878,3,1967,202.64,58.02
3879,4,1967,134.77,49.02
3880,5,1967,91.22,27.01
3881,6,1967,76.1,25
3882,7,1967,51.21,15
3883,8,1967,33,5
3884,9,1967,22.64,3
3885,10,1967,85.05,26
3886,0,1968,1739804.53,44042.61
3887,1,1968,1749106.94,2651
3888,2,1968,1782306.86,1814.69
3889,3,1968,1882706.57,1483.56
3890,4,1968,1990559.6,1330.5
3891,5,1968,2037589.23,1277.48
3892,6,1968,2075300.99,1169.44
3893,7,1968,2107793.56,1052.4
3894,8,1968,2072458.64,987.38
3895,9,1968,2091587.8,916.35
3896,10,1968,2170291.07,866.32
3897,11,1968,2092533.08,946.36
3898,12,1968,2061231.2,981.37
3899,13,1968,2012898.16,1230.47
3900,14,1968,2015717.42,1428.54
3901,15,1968,1962328.07,1766.67
3902,16,1968,1892115.47,2476.93
3903,17,1968,1839104.3,3012.13
3904,18,1968,1774814.94,3484.31
3905,19,1968,1705550.89,3496.31
3906,20,1968,1663701.31,3364.27
3907,21,1968,1555015.39,3789.43
3908,22,1968,1381102.49,3014.13
3909,23,1968,1275496.49,2847.07
3910,24,1968,1370435.24,2713.02
3911,25,1968,1374824.29,2811.06
3912,26,1968,1286682.35,2568.97
3913,27,1968,1208360.45,2418.91
3914,28,1968,1156321.79,2315.88
3915,29,1968,1125278.21,2358.89
3916,30,1968,1158307.3,2346.89
3917,31,1968,1083290.53,2359.89
3918,32,1968,1071513.81,2449.92
3919,33,1968,1053767.66,2557.96
3920,34,1968,1063513.43,2621.99
3921,35,1968,1070719.82,2979.13
3922,36,1968,1089486.86,3094.16
3923,37,1968,1105480.49,3460.3
3924,38,1968,1121737,3979.5
3925,39,1968,1142722.03,4128.56
3926,40,1968,1164986.55,4801.81
3927,41,1968,1181750.41,5199.96
3928,42,1968,1191221.19,5820.19
3929,43,1968,1196988.92,6379.41
3930,44,1968,1199009.12,6724.54
3931,45,1968,1194244.21,7587.86
3932,46,1968,1177938.65,8186.09
3933,47,1968,1154312.7,8898.36
3934,48,1968,1128625.2,9663.65
3935,49,1968,1103043.97,10211.85
3936,50,1968,1079914.36,11127.19
3937,51,1968,1061880.63,11553.36
3938,52,1968,1047535.4,12783.82
3939,53,1968,1032271.68,13740.18
3940,54,1968,1014074.49,14994.65
3941,55,1968,993782.3,15959.02
3942,56,1968,972364.89,16563.24
3943,57,1968,947215.3,17951.77
3944,58,1968,918804.82,19147.22
3945,59,1968,887975.88,19531.37
3946,60,1968,854157.1,21144.97
3947,61,1968,812699.5,21100.96
3948,62,1968,770040.39,22675.55
3949,63,1968,730973.17,23372.82
3950,64,1968,695215.36,23918.02
3951,65,1968,662661.99,25164.49
3952,66,1968,635070.36,23839.99
3953,67,1968,610127.53,27013.18
3954,68,1968,583453.1,27031.19
3955,69,1968,553025.54,25516.62
3956,70,1968,522191.22,27177.25
3957,71,1968,493485.2,27279.28
3958,72,1968,465107.35,29864.26
3959,73,1968,436626.01,28941.91
3960,74,1968,408205.85,29210.01
3961,75,1968,379273.87,29493.13
