"","gender","age","year","improvement"
"927","male",120,1955,0
"928","female",18,1955,0.0398
"929","female",19,1955,0.0398
"930","female",20,1955,0.0398
"931","female",21,1955,0.0392
"932","female",22,1955,0.0387
"933","female",23,1955,0.0383
"934","female",24,1955,0.0378
"935","female",25,1955,0.0372
"936","female",26,1955,0.0365
"937","female",27,1955,0.0357
"938","female",28,1955,0.0347
"939","female",29,1955,0.0335
"940","female",30,1955,0.0324
"941","female",31,1955,0.0314
"942","female",32,1955,0.0306
"943","female",33,1955,0.0301
"944","female",34,1955,0.0297
"945","female",35,1955,0.0296
"946","female",36,1955,0.0296
"947","female",37,1955,0.0296
"948","female",38,1955,0.0296
"949","female",39,1955,0.0294
"950","female",40,1955,0.029
"951","female",41,1955,0.0285
"952","female",42,1955,0.0278
"953","female",43,1955,0.027
"954","female",44,1955,0.0262
"955","female",45,1955,0.0255
"956","female",46,1955,0.025
"957","female",47,1955,0.0246
"958","female",48,1955,0.0245
"959","female",49,1955,0.0244
"960","female",50,1955,0.0244
"961","female",51,1955,0.0243
"962","female",52,1955,0.024
"963","female",53,1955,0.0235
"964","female",54,1955,0.0229
"965","female",55,1955,0.0221
"966","female",56,1955,0.0213
"967","female",57,1955,0.0204
"968","female",58,1955,0.0196
"969","female",59,1955,0.0188
"970","female",60,1955,0.018
"971","female",61,1955,0.0172
"972","female",62,1955,0.0165
"973","female",63,1955,0.0158
"974","female",64,1955,0.0153
"975","female",65,1955,0.0148
"976","female",66,1955,0.0146
"977","female",67,1955,0.0146
"978","female",68,1955,0.0147
"979","female",69,1955,0.015
"980","female",70,1955,0.0153
"981","female",71,1955,0.0156
"982","female",72,1955,0.0158
"983","female",73,1955,0.0158
"984","female",74,1955,0.0155
"985","female",75,1955,0.0151
"986","female",76,1955,0.0143
"987","female",77,1955,0.0134
"988","female",78,1955,0.0122
"989","female",79,1955,0.0108
"990","female",80,1955,0.0093
"991","female",81,1955,0.0077
"992","female",82,1955,0.0061
"993","female",83,1955,0.0044
"994","female",84,1955,0.0027
"995","female",85,1955,0.0012
"996","female",86,1955,-3e-04
"997","female",87,1955,-0.0017
"998","female",88,1955,-0.003
"999","female",89,1955,-0.0041
"1000","female",90,1955,-0.0051
"1001","female",91,1955,-0.006
"1002","female",92,1955,-0.0067
"1003","female",93,1955,-0.0072
"1004","female",94,1955,-0.0075
"1005","female",95,1955,-0.0077
"1006","female",96,1955,-0.0073
"1007","female",97,1955,-0.0069
"1008","female",98,1955,-0.0066
"1009","female",99,1955,-0.0062
"1010","female",100,1955,-0.0058
"1011","female",101,1955,-0.0054
"1012","female",102,1955,-0.005
"1013","female",103,1955,-0.0046
"1014","female",104,1955,-0.0042
"1015","female",105,1955,-0.0039
"1016","female",106,1955,-0.0035
"1017","female",107,1955,-0.0031
"1018","female",108,1955,-0.0027
"1019","female",109,1955,-0.0023
"1020","female",110,1955,-0.0019
"1021","female",111,1955,-0.0015
"1022","female",112,1955,-0.0012
"1023","female",113,1955,-8e-04
"1024","female",114,1955,-4e-04
"1025","female",115,1955,0
"1026","female",116,1955,0
"1027","female",117,1955,0
"1028","female",118,1955,0
"1029","female",119,1955,0
"1030","female",120,1955,0
"1031","male",18,1956,0.0192
"1032","male",19,1956,0.0192
"1033","male",20,1956,0.0192
"1034","male",21,1956,0.0194
"1035","male",22,1956,0.0195
"1036","male",23,1956,0.0198
"1037","male",24,1956,0.0199
"1038","male",25,1956,0.02
"1039","male",26,1956,0.0199
"1040","male",27,1956,0.0196
"1041","male",28,1956,0.0191
"1042","male",29,1956,0.0184
"1043","male",30,1956,0.0176
"1044","male",31,1956,0.0168
"1045","male",32,1956,0.0161
"1046","male",33,1956,0.0155
"1047","male",34,1956,0.0151
"1048","male",35,1956,0.0148
"1049","male",36,1956,0.0147
"1050","male",37,1956,0.0146
"1051","male",38,1956,0.0147
"1052","male",39,1956,0.0148
"1053","male",40,1956,0.0148
"1054","male",41,1956,0.0147
"1055","male",42,1956,0.0145
"1056","male",43,1956,0.0141
"1057","male",44,1956,0.0136
"1058","male",45,1956,0.013
"1059","male",46,1956,0.0123
"1060","male",47,1956,0.0116
"1061","male",48,1956,0.0109
"1062","male",49,1956,0.0103
"1063","male",50,1956,0.0097
"1064","male",51,1956,0.0092
"1065","male",52,1956,0.0088
"1066","male",53,1956,0.0084
"1067","male",54,1956,0.008
"1068","male",55,1956,0.0076
"1069","male",56,1956,0.007
"1070","male",57,1956,0.0063
"1071","male",58,1956,0.0055
"1072","male",59,1956,0.0045
"1073","male",60,1956,0.0035
"1074","male",61,1956,0.0025
"1075","male",62,1956,0.0015
"1076","male",63,1956,6e-04
"1077","male",64,1956,-2e-04
"1078","male",65,1956,-7e-04
"1079","male",66,1956,-0.0011
"1080","male",67,1956,-0.0012
"1081","male",68,1956,-0.0011
"1082","male",69,1956,-8e-04
"1083","male",70,1956,-3e-04
"1084","male",71,1956,2e-04
"1085","male",72,1956,8e-04
"1086","male",73,1956,0.0014
"1087","male",74,1956,0.002
"1088","male",75,1956,0.0024
"1089","male",76,1956,0.0027
"1090","male",77,1956,0.0029
"1091","male",78,1956,0.0028
"1092","male",79,1956,0.0026
"1093","male",80,1956,0.0022
"1094","male",81,1956,0.0017
"1095","male",82,1956,0.001
"1096","male",83,1956,2e-04
"1097","male",84,1956,-7e-04
"1098","male",85,1956,-0.0016
"1099","male",86,1956,-0.0026
"1100","male",87,1956,-0.0036
"1101","male",88,1956,-0.0047
"1102","male",89,1956,-0.0057
"1103","male",90,1956,-0.0067
"1104","male",91,1956,-0.0078
"1105","male",92,1956,-0.0088
"1106","male",93,1956,-0.0099
"1107","male",94,1956,-0.0109
"1108","male",95,1956,-0.012
"1109","male",96,1956,-0.0114
"1110","male",97,1956,-0.0108
"1111","male",98,1956,-0.0102
"1112","male",99,1956,-0.0096
"1113","male",100,1956,-0.009
"1114","male",101,1956,-0.0084
"1115","male",102,1956,-0.0078
"1116","male",103,1956,-0.0072
"1117","male",104,1956,-0.0066
"1118","male",105,1956,-0.006
"1119","male",106,1956,-0.0054
"1120","male",107,1956,-0.0048
"1121","male",108,1956,-0.0042
"1122","male",109,1956,-0.0036
"1123","male",110,1956,-0.003
"1124","male",111,1956,-0.0024
"1125","male",112,1956,-0.0018
"1126","male",113,1956,-0.0012
"1127","male",114,1956,-6e-04
"1128","male",115,1956,0
"1129","male",116,1956,0
"1130","male",117,1956,0
"1131","male",118,1956,0
"1132","male",119,1956,0
"1133","male",120,1956,0
"1134","female",18,1956,0.0331
"1135","female",19,1956,0.0331
"1136","female",20,1956,0.0331
"1137","female",21,1956,0.0321
"1138","female",22,1956,0.0312
"1139","female",23,1956,0.0303
"1140","female",24,1956,0.0294
"1141","female",25,1956,0.0284
"1142","female",26,1956,0.0275
"1143","female",27,1956,0.0265
"1144","female",28,1956,0.0254
"1145","female",29,1956,0.0245
"1146","female",30,1956,0.0236
"1147","female",31,1956,0.0229
"1148","female",32,1956,0.0224
"1149","female",33,1956,0.0223
"1150","female",34,1956,0.0223
"1151","female",35,1956,0.0226
"1152","female",36,1956,0.0229
"1153","female",37,1956,0.0233
"1154","female",38,1956,0.0236
"1155","female",39,1956,0.0237
"1156","female",40,1956,0.0236
"1157","female",41,1956,0.0233
"1158","female",42,1956,0.0228
"1159","female",43,1956,0.0221
"1160","female",44,1956,0.0215
"1161","female",45,1956,0.0209
"1162","female",46,1956,0.0205
"1163","female",47,1956,0.0204
"1164","female",48,1956,0.0204
"1165","female",49,1956,0.0207
"1166","female",50,1956,0.021
"1167","female",51,1956,0.0212
"1168","female",52,1956,0.0212
"1169","female",53,1956,0.021
"1170","female",54,1956,0.0205
"1171","female",55,1956,0.0198
"1172","female",56,1956,0.0189
"1173","female",57,1956,0.018
"1174","female",58,1956,0.0169
"1175","female",59,1956,0.0159
"1176","female",60,1956,0.015
"1177","female",61,1956,0.0142
"1178","female",62,1956,0.0135
"1179","female",63,1956,0.013
"1180","female",64,1956,0.0127
"1181","female",65,1956,0.0125
"1182","female",66,1956,0.0126
"1183","female",67,1956,0.0128
"1184","female",68,1956,0.0132
"1185","female",69,1956,0.0136
"1186","female",70,1956,0.014
"1187","female",71,1956,0.0144
"1188","female",72,1956,0.0146
"1189","female",73,1956,0.0146
"1190","female",74,1956,0.0144
"1191","female",75,1956,0.014
"1192","female",76,1956,0.0133
"1193","female",77,1956,0.0124
"1194","female",78,1956,0.0113
"1195","female",79,1956,0.01
"1196","female",80,1956,0.0085
"1197","female",81,1956,0.007
"1198","female",82,1956,0.0055
"1199","female",83,1956,0.0039
"1200","female",84,1956,0.0024
"1201","female",85,1956,0.001
"1202","female",86,1956,-4e-04
"1203","female",87,1956,-0.0016
"1204","female",88,1956,-0.0027
"1205","female",89,1956,-0.0036
"1206","female",90,1956,-0.0044
"1207","female",91,1956,-0.005
"1208","female",92,1956,-0.0054
"1209","female",93,1956,-0.0057
"1210","female",94,1956,-0.0058
"1211","female",95,1956,-0.0057
"1212","female",96,1956,-0.0054
"1213","female",97,1956,-0.0051
"1214","female",98,1956,-0.0048
"1215","female",99,1956,-0.0045
"1216","female",100,1956,-0.0042
"1217","female",101,1956,-0.004
"1218","female",102,1956,-0.0037
"1219","female",103,1956,-0.0034
"1220","female",104,1956,-0.0031
"1221","female",105,1956,-0.0028
"1222","female",106,1956,-0.0025
"1223","female",107,1956,-0.0023
"1224","female",108,1956,-0.002
"1225","female",109,1956,-0.0017
"1226","female",110,1956,-0.0014
"1227","female",111,1956,-0.0011
"1228","female",112,1956,-8e-04
"1229","female",113,1956,-6e-04
"1230","female",114,1956,-3e-04
"1231","female",115,1956,0
"1232","female",116,1956,0
"1233","female",117,1956,0
"1234","female",118,1956,0
"1235","female",119,1956,0
"1236","female",120,1956,0
"1237","male",18,1957,0.0216
"1238","male",19,1957,0.0216
"1239","male",20,1957,0.0216
"1240","male",21,1957,0.0216
"1241","male",22,1957,0.0213
"1242","male",23,1957,0.0209
"1243","male",24,1957,0.0202
"1244","male",25,1957,0.0194
"1245","male",26,1957,0.0184
"1246","male",27,1957,0.0172
"1247","male",28,1957,0.0159
"1248","male",29,1957,0.0147
"1249","male",30,1957,0.0134
"1250","male",31,1957,0.0123
"1251","male",32,1957,0.0113
"1252","male",33,1957,0.0105
"1253","male",34,1957,0.01
"1254","male",35,1957,0.0097
"1255","male",36,1957,0.0096
"1256","male",37,1957,0.0097
"1257","male",38,1957,0.0099
"1258","male",39,1957,0.0102
"1259","male",40,1957,0.0105
"1260","male",41,1957,0.0106
"1261","male",42,1957,0.0107
"1262","male",43,1957,0.0106
"1263","male",44,1957,0.0104
"1264","male",45,1957,0.01
"1265","male",46,1957,0.0095
"1266","male",47,1957,0.0089
"1267","male",48,1957,0.0083
"1268","male",49,1957,0.0077
"1269","male",50,1957,0.0072
"1270","male",51,1957,0.0068
"1271","male",52,1957,0.0065
"1272","male",53,1957,0.0063
"1273","male",54,1957,0.006
"1274","male",55,1957,0.0056
"1275","male",56,1957,0.0051
"1276","male",57,1957,0.0045
"1277","male",58,1957,0.0037
"1278","male",59,1957,0.0028
"1279","male",60,1957,0.0018
"1280","male",61,1957,8e-04
"1281","male",62,1957,-1e-04
"1282","male",63,1957,-9e-04
"1283","male",64,1957,-0.0016
"1284","male",65,1957,-0.002
"1285","male",66,1957,-0.0023
"1286","male",67,1957,-0.0023
"1287","male",68,1957,-0.0022
"1288","male",69,1957,-0.0019
"1289","male",70,1957,-0.0014
"1290","male",71,1957,-9e-04
"1291","male",72,1957,-3e-04
"1292","male",73,1957,2e-04
"1293","male",74,1957,8e-04
"1294","male",75,1957,0.0012
"1295","male",76,1957,0.0015
"1296","male",77,1957,0.0016
"1297","male",78,1957,0.0016
"1298","male",79,1957,0.0015
"1299","male",80,1957,0.0011
"1300","male",81,1957,6e-04
"1301","male",82,1957,0
"1302","male",83,1957,-7e-04
"1303","male",84,1957,-0.0015
"1304","male",85,1957,-0.0024
"1305","male",86,1957,-0.0033
"1306","male",87,1957,-0.0041
"1307","male",88,1957,-0.005
"1308","male",89,1957,-0.0059
"1309","male",90,1957,-0.0067
"1310","male",91,1957,-0.0075
"1311","male",92,1957,-0.0083
"1312","male",93,1957,-0.0091
"1313","male",94,1957,-0.0098
"1314","male",95,1957,-0.0105
"1315","male",96,1957,-0.01
"1316","male",97,1957,-0.0094
"1317","male",98,1957,-0.0089
"1318","male",99,1957,-0.0084
"1319","male",100,1957,-0.0079
"1320","male",101,1957,-0.0073
"1321","male",102,1957,-0.0068
"1322","male",103,1957,-0.0063
"1323","male",104,1957,-0.0058
"1324","male",105,1957,-0.0052
"1325","male",106,1957,-0.0047
"1326","male",107,1957,-0.0042
"1327","male",108,1957,-0.0037
"1328","male",109,1957,-0.0031
"1329","male",110,1957,-0.0026
"1330","male",111,1957,-0.0021
"1331","male",112,1957,-0.0016
"1332","male",113,1957,-0.001
"1333","male",114,1957,-5e-04
"1334","male",115,1957,0
"1335","male",116,1957,0
"1336","male",117,1957,0
"1337","male",118,1957,0
"1338","male",119,1957,0
"1339","male",120,1957,0
"1340","female",18,1957,0.0268
"1341","female",19,1957,0.0268
"1342","female",20,1957,0.0268
"1343","female",21,1957,0.0256
"1344","female",22,1957,0.0244
"1345","female",23,1957,0.0231
"1346","female",24,1957,0.0219
"1347","female",25,1957,0.0207
"1348","female",26,1957,0.0196
"1349","female",27,1957,0.0185
"1350","female",28,1957,0.0175
"1351","female",29,1957,0.0167
"1352","female",30,1957,0.0161
"1353","female",31,1957,0.0157
"1354","female",32,1957,0.0155
"1355","female",33,1957,0.0155
"1356","female",34,1957,0.0158
"1357","female",35,1957,0.0162
"1358","female",36,1957,0.0167
"1359","female",37,1957,0.0172
"1360","female",38,1957,0.0176
"1361","female",39,1957,0.0179
"1362","female",40,1957,0.0181
"1363","female",41,1957,0.018
"1364","female",42,1957,0.0177
"1365","female",43,1957,0.0173
"1366","female",44,1957,0.0168
"1367","female",45,1957,0.0164
"1368","female",46,1957,0.0162
"1369","female",47,1957,0.0162
"1370","female",48,1957,0.0164
"1371","female",49,1957,0.0168
"1372","female",50,1957,0.0172
"1373","female",51,1957,0.0177
"1374","female",52,1957,0.018
"1375","female",53,1957,0.0181
"1376","female",54,1957,0.018
"1377","female",55,1957,0.0175
"1378","female",56,1957,0.0168
"1379","female",57,1957,0.0158
"1380","female",58,1957,0.0148
"1381","female",59,1957,0.0137
"1382","female",60,1957,0.0126
"1383","female",61,1957,0.0117
"1384","female",62,1957,0.0111
"1385","female",63,1957,0.0107
"1386","female",64,1957,0.0106
"1387","female",65,1957,0.0107
"1388","female",66,1957,0.011
"1389","female",67,1957,0.0115
"1390","female",68,1957,0.012
"1391","female",69,1957,0.0125
"1392","female",70,1957,0.013
"1393","female",71,1957,0.0134
"1394","female",72,1957,0.0136
"1395","female",73,1957,0.0137
"1396","female",74,1957,0.0136
"1397","female",75,1957,0.0132
"1398","female",76,1957,0.0125
"1399","female",77,1957,0.0117
"1400","female",78,1957,0.0106
"1401","female",79,1957,0.0094
"1402","female",80,1957,0.008
"1403","female",81,1957,0.0066
"1404","female",82,1957,0.0051
"1405","female",83,1957,0.0037
"1406","female",84,1957,0.0023
"1407","female",85,1957,0.001
"1408","female",86,1957,-1e-04
"1409","female",87,1957,-0.0012
"1410","female",88,1957,-0.0021
"1411","female",89,1957,-0.0028
"1412","female",90,1957,-0.0034
"1413","female",91,1957,-0.0038
"1414","female",92,1957,-0.004
"1415","female",93,1957,-0.0041
"1416","female",94,1957,-0.0039
"1417","female",95,1957,-0.0036
"1418","female",96,1957,-0.0034
"1419","female",97,1957,-0.0032
"1420","female",98,1957,-0.0031
"1421","female",99,1957,-0.0029
"1422","female",100,1957,-0.0027
"1423","female",101,1957,-0.0025
"1424","female",102,1957,-0.0023
"1425","female",103,1957,-0.0022
"1426","female",104,1957,-0.002
"1427","female",105,1957,-0.0018
"1428","female",106,1957,-0.0016
"1429","female",107,1957,-0.0014
"1430","female",108,1957,-0.0013
"1431","female",109,1957,-0.0011
"1432","female",110,1957,-9e-04
"1433","female",111,1957,-7e-04
"1434","female",112,1957,-5e-04
"1435","female",113,1957,-4e-04
"1436","female",114,1957,-2e-04
"1437","female",115,1957,0
"1438","female",116,1957,0
"1439","female",117,1957,0
"1440","female",118,1957,0
"1441","female",119,1957,0
"1442","female",120,1957,0
"1443","male",18,1958,0.0215
"1444","male",19,1958,0.0215
"1445","male",20,1958,0.0215
"1446","male",21,1958,0.0212
"1447","male",22,1958,0.0206
"1448","male",23,1958,0.0197
"1449","male",24,1958,0.0184
"1450","male",25,1958,0.017
"1451","male",26,1958,0.0153
"1452","male",27,1958,0.0136
"1453","male",28,1958,0.012
"1454","male",29,1958,0.0105
"1455","male",30,1958,0.0091
"1456","male",31,1958,0.0078
"1457","male",32,1958,0.0068
"1458","male",33,1958,0.006
"1459","male",34,1958,0.0055
"1460","male",35,1958,0.0052
"1461","male",36,1958,0.0052
"1462","male",37,1958,0.0053
"1463","male",38,1958,0.0057
"1464","male",39,1958,0.0061
"1465","male",40,1958,0.0066
"1466","male",41,1958,0.007
"1467","male",42,1958,0.0073
"1468","male",43,1958,0.0074
"1469","male",44,1958,0.0073
"1470","male",45,1958,0.0071
"1471","male",46,1958,0.0067
"1472","male",47,1958,0.0063
"1473","male",48,1958,0.0058
"1474","male",49,1958,0.0054
"1475","male",50,1958,0.005
"1476","male",51,1958,0.0047
"1477","male",52,1958,0.0045
"1478","male",53,1958,0.0044
"1479","male",54,1958,0.0042
"1480","male",55,1958,0.004
"1481","male",56,1958,0.0036
"1482","male",57,1958,0.003
"1483","male",58,1958,0.0023
"1484","male",59,1958,0.0014
"1485","male",60,1958,5e-04
"1486","male",61,1958,-5e-04
"1487","male",62,1958,-0.0014
"1488","male",63,1958,-0.0021
"1489","male",64,1958,-0.0026
"1490","male",65,1958,-0.003
"1491","male",66,1958,-0.0032
"1492","male",67,1958,-0.0031
"1493","male",68,1958,-0.0029
"1494","male",69,1958,-0.0026
"1495","male",70,1958,-0.0022
"1496","male",71,1958,-0.0017
"1497","male",72,1958,-0.0012
"1498","male",73,1958,-7e-04
"1499","male",74,1958,-2e-04
"1500","male",75,1958,1e-04
"1501","male",76,1958,4e-04
"1502","male",77,1958,5e-04
"1503","male",78,1958,6e-04
"1504","male",79,1958,4e-04
"1505","male",80,1958,1e-04
"1506","male",81,1958,-3e-04
"1507","male",82,1958,-8e-04
"1508","male",83,1958,-0.0014
"1509","male",84,1958,-0.0021
"1510","male",85,1958,-0.0029
"1511","male",86,1958,-0.0036
"1512","male",87,1958,-0.0044
"1513","male",88,1958,-0.0051
"1514","male",89,1958,-0.0058
"1515","male",90,1958,-0.0065
"1516","male",91,1958,-0.0071
"1517","male",92,1958,-0.0076
"1518","male",93,1958,-0.0081
"1519","male",94,1958,-0.0086
"1520","male",95,1958,-0.0089
"1521","male",96,1958,-0.0085
"1522","male",97,1958,-0.008
"1523","male",98,1958,-0.0076
"1524","male",99,1958,-0.0071
"1525","male",100,1958,-0.0067
"1526","male",101,1958,-0.0063
"1527","male",102,1958,-0.0058
"1528","male",103,1958,-0.0054
"1529","male",104,1958,-0.0049
"1530","male",105,1958,-0.0045
"1531","male",106,1958,-0.004
"1532","male",107,1958,-0.0036
"1533","male",108,1958,-0.0031
"1534","male",109,1958,-0.0027
